full_word,sentence_word_index,total_word_index,score
rosa,27,225720,0.8011358
steerforth,0,225905,0.96964103
james,13,225918,0.98528534
dartle,35,225940,0.9903251
dartle,47,226013,0.97832286
steerforth,15,226052,0.9192549
steerforth,13,226254,0.99750054
steerforth,13,226254,0.9973211
steerforth,13,226254,0.99227774
rosa,132,226373,0.94601303
steerforth,13,226254,0.9949416
daisy,2,226423,0.8395142
rosa,6,226439,0.94355947
steerforth,15,226654,0.99675024
rosa,42,226681,0.89988625
rosa,42,226681,0.81558496
steerforth,0,226734,0.99587655
steerforth,0,226734,0.99472034
james,50,226784,0.89626515
rosa,16,226802,0.9682238
steerforth,35,226821,0.97368836
heaven,37,226889,0.7919427
steerforth,42,226894,0.9728426
steerforth,15,226958,0.68390733
daisy,38,227009,0.48665148
daisy,38,227009,0.48086455
steerforth,23,227135,0.8410853
agnes,11,227204,0.9433549
god,39,227232,0.8056343
daisy,43,227236,0.3605245
god,42,227382,0.9960426
steerforth,46,227386,0.8688973
peggotty,3,227426,0.93243855
omer,4,227515,0.89804184
joram,6,227517,0.94259226
omer,10,227544,0.97576547
omer,10,227544,0.9923693
omer,51,227638,0.95069945
omer,12,227673,0.98035824
barkis,43,227728,0.974849
omer,2,227736,0.98568434
omer,2,227736,0.9877664
omer,28,227876,0.94459516
omer,21,227911,0.9888002
joram,23,227913,0.99011755
omer,21,227911,0.987484
omer,21,227911,0.98463136
omer,21,227911,0.98601663
barkis,4,228001,0.92465556
omer,25,228045,0.9723034
omer,25,228045,0.9651865
omer,43,228157,0.95220256
omer,27,228186,0.9722346
omer,17,228226,0.9776521
bark,52,228261,0.96552825
minnie,0,228303,0.99570364
joram,2,228305,0.99085784
omer,13,228390,0.9929079
omer,10,228429,0.9872932
minnie,40,228459,0.97496
emily,66,228558,0.976358
omer,78,228570,0.99115515
omer,78,228570,0.9874389
omer,8,228702,0.9883007
omer,8,228702,0.9885604
em,5,228875,0.96913034
omer,13,228883,0.98097914
omer,52,228999,0.93731827
omer,47,229096,0.97063
omer,19,229158,0.9474015
joram,21,229160,0.92818844
omer,22,229237,0.9938817
omer,22,229237,0.9874275
omer,22,229237,0.9698401
barkis,23,229466,0.9621533
emily,13,229509,0.9697075
omer,17,229513,0.9961387
barkis,0,229584,0.93439734
omer,30,229631,0.96116674
minnie,22,229709,0.9926172
omer,9,229731,0.9638395
omer,9,229731,0.95032763
martha,58,229780,0.98910075
minnie,11,229837,0.96699184
omer,9,229864,0.96023023
barkis,7,229909,0.98529875
chillip,28,229930,0.9972125
chillip,8,229982,0.9970187
peggotty,8,230001,0.9379019
omer,7,230022,0.9685774
joram,0,230031,0.76124173
barkis,17,230048,0.886557
peggotty,11,230067,0.82932687
peggotty,6,230130,0.8959957
emily,1,230146,0.97734046
ham,0,230160,0.9707136
barkis,28,230212,0.9710363
davy,45,230229,0.9997149
peggotty,51,230235,0.97288203
ham,62,230246,0.99838233
peggotty,51,230235,0.97251725
davy,45,230229,0.9992525
davy,45,230229,0.99822384
peggotty,54,230374,0.9097801
davy,13,230411,0.8629351
peggotty,76,230474,0.9198869
ham,83,230481,0.9336638
mo,17,230563,0.5850822
peggotty,28,230611,0.90956503
em,66,230649,0.9660593
davy,86,230669,0.92426693
ham,90,230673,0.9902334
em,66,230649,0.8302288
peggotty,15,230723,0.87891674
ham,20,230804,0.99519795
peggotty,29,230894,0.90843827
davy,52,230917,0.9701072
davy,43,231018,0.8284909
peggotty,49,231024,0.8280461
emily,14,231151,0.9837886
omer,29,231166,0.9702463
peggotty,0,231227,0.8694716
barkis,12,231273,0.8985876
barkis,36,231491,0.8354517
peggotty,43,231498,0.9731164
barkis,36,231491,0.8039855
davy,79,231534,0.9616505
peggotty,43,231498,0.95675725
peggotty,9,231615,0.9533798
peggotty,9,231615,0.93032956
peggotty,54,231804,0.85183555
peggotty,2,231808,0.9467365
bark,26,231832,0.9410732
peggotty,2,231808,0.92760515
barkis,0,231846,0.7148112
davy,21,231867,0.99116
peggotty,25,231871,0.9103089
bark,35,231915,0.9918242
peggotty,11,231949,0.94393104
peggo,2,232026,0.69045424
barkis,23,232088,0.98044544
barkis,44,232163,0.98691213
barkis,44,232163,0.9574958
barkis,25,232315,0.98748416
barkis,7,232338,0.978349
blackboy,20,232372,0.9601682
barkis,30,232382,0.68098265
peggotty,12,232442,0.9876384
peggotty,12,232442,0.9557984
peggotty,11,232490,0.8908388
peggotty,10,232607,0.90794724
emily,5,232658,0.96806204
peggotty,43,232737,0.9347158
chillip,14,232756,0.99396574
omer,42,232784,0.98441947
emily,1,232953,0.97046316
omer,9,232961,0.8135917
ham,0,232977,0.7085031
emily,3,232980,0.82286793
peggotty,8,233150,0.96134186
peggotty,2,233196,0.92125446
emily,17,233230,0.95567495
peggotty,6,233242,0.9281953
davy,33,233353,0.94860125
peggotty,39,233359,0.93810415
peggotty,39,233359,0.8458193
peggotty,39,233359,0.7879248
peggotty,30,233468,0.6609409
peggotty,2,233478,0.78950495
peggotty,2,233478,0.8872331
gummidge,0,233623,0.9678677
pritty,8,233631,0.624075
peggotty,15,233638,0.9208161
peggotty,28,233748,0.87289995
peggotty,24,233817,0.86065173
gummidge,0,233864,0.7276136
peggotty,37,233901,0.97063726
peggotty,37,233901,0.9532365
gum,0,233943,0.85775906
peggotty,38,233981,0.94159
gummidge,0,233996,0.9158011
peggotty,9,234085,0.8849134
thee,9,234108,0.4834864
em,4,234121,0.7961504
peggotty,41,234158,0.9341433
peggotty,41,234158,0.90548515
peggotty,16,234239,0.91625756
peggotty,16,234239,0.84706014
peggotty,34,234315,0.85024625
peggotty,21,234432,0.82732207
peggotty,0,234443,0.8949507
peggotty,0,234443,0.9598544
peggotty,12,234576,0.8996499
peggotty,12,234702,0.9188157
peggotty,12,234702,0.9067543
peggotty,40,234845,0.78787726
ham,0,234847,0.9450501
peggotty,2,234863,0.96058154
ham,27,234888,0.9936499
davy,40,234901,0.94945395
em,52,234913,0.8236155
ham,6,234974,0.9764237
davy,19,234987,0.9464126
ham,8,235036,0.98910224
heaven,15,235043,0.54763925
davy,36,235064,0.9008623
davy,13,235256,0.730784
peggotty,2,235291,0.8768153
ham,32,235354,0.99436307
peggotty,39,235361,0.93189603
god,0,235772,0.97236335
ham,0,235903,0.97722965
peggotty,2,235910,0.92854595
ham,8,235997,0.99887794
peggotty,36,236025,0.8216338
davy,48,236037,0.9922646
ham,8,235997,0.99718213
ham,48,236124,0.9953382
peggotty,12,236165,0.9418289
ham,30,236183,0.9988336
davy,8,236234,0.7932193
peggo,17,236243,0.92686534
ham,69,236295,0.99567044
em,7,236324,0.5600378
peggotty,19,236357,0.97721124
steerforth,49,236387,0.7723396
davy,56,236394,0.9736205
ham,60,236398,0.99867886
peggotty,19,236357,0.9744628
ham,18,236538,0.9928268
ham,111,236680,0.99459696
ham,52,236859,0.9864594
steerforth,35,237064,0.93833935
peggotty,18,237507,0.9081971
peggotty,9,237538,0.9151818
peggotty,73,237631,0.919522
ham,13,237673,0.9990044
steerforth,65,237725,0.9676876
peggotty,83,237743,0.8036091
evermore,5,237786,0.6114422
ham,70,237883,0.670949
peggotty,17,237926,0.88402385
davy,31,237940,0.71960515
davy,7,238126,0.9875508
missis,13,238132,0.94330025
peggotty,73,238192,0.82529634
ham,129,238248,0.5022995
ham,7,238317,0.995233
davy,27,238398,0.8604486
davy,27,238398,0.9101124
davy,9,238538,0.4940425
peggotty,2,238605,0.9053879
gummidge,0,238664,0.89656186
peggotty,4,238683,0.9373788
peggotty,69,238812,0.89230806
dan,21,238852,0.6020018
mas,28,238907,0.5316693
davy,31,238910,0.9158019
peggotty,50,238962,0.90874624
peggotty,77,239230,0.84451765
peggotty,34,239363,0.91220397
peggotty,20,239475,0.9475594
omer,25,239531,0.92003834
omer,2,239538,0.98246676
joram,0,239585,0.7587191
joram,0,239628,0.9540223
joram,0,239643,0.9495617
minnie,46,239716,0.9841474
minnie,46,239716,0.98499274
minnie,46,239716,0.9351908
joram,0,239779,0.82216084
em,8,239799,0.6941054
em,21,239824,0.7028986
minnie,20,239850,0.9532669
em,0,239903,0.4535203
joram,0,239927,0.76292694
peggo,7,239974,0.6309329
peggotty,17,240019,0.92004484
barkis,12,240090,0.98391914
ham,26,240104,0.97088975
mowcher,8,240228,0.94316673
mowcher,58,240349,0.92637056
mowcher,31,240519,0.90750116
mowcher,31,240519,0.9088726
copper,16,240875,0.998995
mowcher,7,240949,0.97540313
mowcher,2,241006,0.88199085
mo,1,241051,0.8197946
mowcher,18,241096,0.97914916
mowcher,16,241253,0.94628114
omer,45,241372,0.86802876
joram,47,241374,0.85961896
steerforth,4,241391,0.99251914
mowcher,30,241417,0.9780715
mowcher,81,241544,0.93810445
mowcher,81,241544,0.9362468
steerforth,2,241762,0.98773956
mowcher,19,241880,0.99154687
littimer,94,241955,0.869637
mowcher,19,241880,0.98180676
copper,187,242048,0.9262593
mowcher,12,242121,0.8234785
nothing,127,242345,0.58346605
littimer,23,242564,0.7525255
mo,35,242576,0.46195167
mowcher,7,242735,0.9670021
mowcher,77,242840,0.9756798
peggotty,9,242904,0.93623304
gummidge,0,242926,0.9244259
ham,2,242928,0.9968736
davy,15,242941,0.9949026
ham,2,242928,0.99763465
peggotty,28,242954,0.91024
davy,15,243051,0.9311359
ham,33,243069,0.97212136
davy,13,243099,0.9381069
peggotty,34,243303,0.90615064
gummidge,0,243367,0.9605561
peggotty,27,243394,0.9138136
peggotty,22,243499,0.88871163
crupp,0,243583,0.7384847
peggotty,24,243617,0.9523795
crupp,0,243649,0.9194109
peggotty,2,243674,0.9612544
steerforth,0,243935,0.789049
peggotty,7,244084,0.8607978
peggotty,5,244125,0.88234097
emily,23,244224,0.97236735
peggotty,59,244311,0.92593795
peggotty,59,244311,0.8939163
peggotty,22,244388,0.911519
peggotty,22,244388,0.92902017
peggotty,24,244817,0.90248996
dartle,9,245000,0.99489045
rosa,33,245024,0.9402576
rosa,33,245024,0.8411455
peggotty,15,245499,0.8518843
dartle,9,245841,0.9870237
dartle,9,245841,0.9748821
dartle,19,246016,0.99089813
peggotty,9,246079,0.9260343
dartle,30,246100,0.9849998
peggotty,5,246367,0.92650956
peggotty,42,246472,0.6745794
peggotty,34,246558,0.9735516
peggotty,21,246629,0.92505485
peggotty,51,246738,0.88587755
davy,61,246748,0.92840004
dora,10,247085,0.9610487
dora,20,247136,0.96301675
dora,11,247176,0.9955481
dora,57,247352,0.9745053
dora,14,247380,0.9401732
dora,14,247380,0.5010254
peggotty,18,247486,0.9182933
peggotty,0,247531,0.9286129
spenlow,30,247630,0.9986027
dora,39,247738,0.9968598
dora,39,247738,0.98386544
dora,39,247738,0.9938752
peggotty,4,247876,0.9589024
linwood,37,247960,0.9929824
peggotty,4,248006,0.9862177
peggotty,0,248072,0.93347496
spenlow,2,248126,0.99875826
tiffey,8,248132,0.9916506
peggotty,54,248178,0.9237159
peggotty,4,248245,0.92048115
spenlow,11,248252,0.9990522
barkis,20,248261,0.9970535
peggotty,2,248277,0.8914332
murdstone,21,248296,0.9778221
copperfield,31,248335,0.88653255
spenlow,37,248341,0.9975819
peggotty,58,248362,0.8383064
peggotty,77,248444,0.9581736
murdstone,118,248485,0.9972706
peggotty,77,248444,0.98096037
peggotty,20,248557,0.9689708
murdstone,33,248570,0.98938876
spenlow,46,248800,0.9993379
spenlow,46,248800,0.9993992
spenlow,46,248800,0.9992633
peggo,25,248914,0.8719309
spenlow,42,248990,0.99552137
spenlow,2,248997,0.99882966
murdstone,14,249009,0.99654937
spenlow,2,249049,0.9995362
tiffey,59,249106,0.9880388
peggotty,63,249110,0.9789374
trotwood,72,249119,0.983906
copperfield,14,249156,0.76082015
spenlow,59,249224,0.99854237
murdstone,24,249250,0.9983385
murdstone,24,249250,0.99696773
spenlow,79,249305,0.9988661
spenlow,27,249342,0.9967448
peggotty,52,249367,0.9572759
tiffey,14,249383,0.9868268
tiffey,1,249391,0.9878565
spenlow,13,249403,0.99651307
spenlow,2,249411,0.9993934
jorkins,30,249439,0.9750057
tiffey,41,249450,0.99718237
jorkins,8,249525,0.99442035
peggotty,37,249554,0.9773349
tiffey,44,249561,0.9893563
peggotty,0,249565,0.98988503
spenlow,10,249575,0.99800676
spenlow,3,249762,0.99825245
dora,12,249822,0.9654007
spenlow,2,249869,0.999171
spenlow,2,249968,0.99797153
dora,23,249997,0.9869486
spenlow,2,250439,0.99928683
spenlow,2,250788,0.9976314
spenlow,13,250825,0.9979499
dora,20,250832,0.98229593
dora,17,251010,0.9794915
dora,6,251053,0.96997786
dora,30,251133,0.77933687
mills,4,251198,0.98770756
dora,1,251201,0.96622145
julia,4,251204,0.96204567
dora,6,251212,0.9738119
mills,2,251216,0.9853234
jip,4,251218,0.84282345
jip,4,251218,0.79276675
copperfield,24,251271,0.7825817
dora,32,251279,0.96803
mills,19,251375,0.9497825
dora,7,251384,0.97767514
jip,1,251394,0.7153499
dora,1,251405,0.98563033
jip,11,251415,0.77779734
jip,1,251422,0.8424559
dora,1,251442,0.9923299
jip,26,251467,0.9482689
copperfield,17,251491,0.9640372
dora,21,251495,0.9896125
murdstone,28,251502,0.7548377
dora,29,251586,0.987546
julia,46,251603,0.89857364
julia,46,251603,0.94690675
dora,29,251586,0.9938892
julia,46,251603,0.895513
mills,1,251558,0.99765885
mills,17,251712,0.9901164
spenlow,4,251757,0.9989803
dora,12,251765,0.986446
mills,31,251784,0.9848621
dora,39,251880,0.95261645
jip,16,251909,0.9619194
spenlow,8,251998,0.998961
dora,11,252024,0.9052004
mills,5,252104,0.9701067
mills,1,252109,0.9745753
dora,0,252336,0.97549474
red,0,252359,0.93879694
dora,25,252437,0.8769995
dora,0,252525,0.98070794
dora,2,252556,0.96616256
dora,31,252685,0.9873755
mills,34,252688,0.9867785
copperfield,41,252695,0.95681906
mills,34,252688,0.9952187
dora,6,252719,0.9878548
mills,11,252724,0.99408805
copperfield,31,252744,0.8770892
dora,6,252719,0.9780682
mills,6,252795,0.9917351
dora,52,252863,0.97243404
mills,70,252881,0.97803223
dora,13,252932,0.9730829
heaven,23,252942,0.73003244
dora,13,252932,0.9310984
dora,13,252932,0.97269565
dora,15,253027,0.97453415
cr,0,253152,0.84539187
dora,1,253162,0.99120504
spenlow,2,253273,0.9992461
dora,65,253336,0.96018517
jip,50,253388,0.98454195
copperfield,61,253473,0.97584856
mills,3,253415,0.99709475
dora,33,253532,0.9704732
papa,10,253561,0.6433612
mills,30,253581,0.99549234
mills,30,253581,0.99801445
mills,30,253581,0.9951951
mills,30,253581,0.9982249
dora,98,253649,0.91885906
dora,98,253649,0.99453026
grey,132,253683,0.4662454
spenlow,19,253789,0.99817944
dora,5,253833,0.974895
spenlow,34,253862,0.9968488
dora,16,253889,0.9794505
dora,14,253947,0.9544681
dora,15,253977,0.9268035
dora,28,254013,0.91408837
mills,16,254033,0.7840536
blackboy,29,254124,0.9590044
barkis,37,254132,0.81143737
mills,2,254149,0.99694973
mills,5,254168,0.9671059
dora,12,254190,0.97614324
jip,0,254193,0.8373109
affection,17,254214,0.6849378
dora,25,254222,0.9777825
mills,1,254318,0.99631244
dora,31,254380,0.9846593
dora,31,254380,0.9343153
dora,18,254495,0.99532384
dora,18,254495,0.99404055
kitt,133,254610,0.9732126
kitt,133,254610,0.59738994
dora,18,254495,0.98745835
ji,2,254719,0.50397474
dora,2,254723,0.93746716
jip,0,254768,0.7365758
dora,1,254776,0.97665614
dora,2,254819,0.95724547
dora,31,254915,0.88147444
jip,7,254924,0.78068423
dora,4,254946,0.9703873
jip,20,254962,0.95962214
dora,0,254989,0.9863235
dora,7,255016,0.99005365
spenlow,9,255072,0.99689907
dora,8,255103,0.9757953
dora,21,255190,0.9936347
dora,21,255190,0.993723
dora,21,255190,0.9975138
dora,21,255190,0.98507893
mills,2,255489,0.9926851
mills,2,255489,0.9905861
dora,9,255527,0.97305465
love,62,255580,0.92436594
mills,2,255520,0.9898733
agnes,7,255669,0.98599863
dora,11,255673,0.9934598
dora,24,255703,0.9628466
agnes,2,255708,0.92552626
agnes,6,255770,0.987997
dora,18,255887,0.9250764
emily,15,255950,0.97164595
agnes,9,256020,0.99253947
peggotty,1,256058,0.9537594
peggotty,1,256058,0.9017374
peggotty,1,256111,0.82233286
god,31,256141,0.58347434
crupp,0,256181,0.980465
peggotty,14,256195,0.9758446
crupp,0,256204,0.9702072
peggotty,7,256211,0.9822648
cr,0,256412,0.9617998
crupp,0,256517,0.97351164
peggotty,18,256535,0.9551175
copperfield,12,256574,0.90689766
traddles,16,256578,0.9615176
tr,20,256650,0.87635046
tr,33,256689,0.78867453
traddles,13,256723,0.824531
tr,41,256782,0.8430902
copperfield,5,256798,0.8812113
traddles,45,256838,0.9764275
traddles,45,256838,0.86259156
copperfield,5,256798,0.9220835
copperfield,5,256905,0.84889936
traddles,36,256951,0.9098899
sophy,86,257001,0.83016884
copperfield,92,257007,0.7138571
sophy,86,257001,0.834095
tr,40,257101,0.92245597
tr,40,257101,0.8382213
sophy,0,257169,0.9855238
sophy,0,257169,0.9879273
traddles,26,257195,0.8292057
sophy,0,257211,0.9646014
tr,22,257233,0.8128753
sarah,25,257236,0.92031854
sarah,0,257242,0.94468915
sophy,0,257280,0.9599941
sophy,0,257284,0.96258986
tr,23,257307,0.80484855
traddles,53,257367,0.68700105
sophy,73,257387,0.99094486
traddles,50,257442,0.9364312
micawber,70,257462,0.9662633
copperfield,79,257471,0.9698819
traddles,50,257442,0.9678292
traddles,50,257442,0.86467916
mortimer,127,257519,0.9867944
micawber,0,257559,0.8828602
copper,11,257596,0.8198362
micawber,0,257609,0.8046472
mortimer,13,257668,0.87413865
copperfield,10,257685,0.91391635
sophy,30,257705,0.97957337
traddles,64,257739,0.92597455
traddles,18,257845,0.95322067
traddles,104,257985,0.95431256
micawber,27,258068,0.9872486
copperfield,32,258073,0.9577365
traddles,36,258077,0.91966444
sophy,66,258107,0.9388044
micawber,6,258152,0.88266426
micawber,15,258181,0.9290481
peggotty,18,258266,0.95872736
peggotty,18,258338,0.9190728
traddles,18,258392,0.98768353
traddles,18,258392,0.93968654
copperfield,72,258446,0.9943867
traddles,18,258392,0.9310724
peggotty,95,258469,0.92519814
sophy,114,258488,0.97302127
copperfield,72,258446,0.92725635
peggotty,95,258469,0.9596841
peg,6,258563,0.6374579
crupp,0,258630,0.93466496
dick,20,258716,0.999488
dick,2,258752,0.9998048
dick,2,258752,0.9993801
crupp,0,258813,0.965743
copperfull,24,258837,0.79944944
peggotty,48,258861,0.8978147
peggotty,48,258861,0.8387436
p,9,258956,0.9185371
barkis,25,258972,0.9233072
peggotty,33,258980,0.91576356
bark,6,259016,0.9309217
barkis,24,259042,0.94246036
crupp,0,259195,0.73132133
cr,0,259275,0.6625697
copperfull,15,259313,0.83767873
crupp,0,259342,0.9766597
dick,67,259409,0.9854849
dick,67,259409,0.998466
cr,0,259463,0.502958
barkis,12,259475,0.740315
dora,26,259612,0.95742244
dick,22,259687,0.99944454
betsey,124,259789,0.9551705
dick,38,259896,0.9776447
janet,84,259942,0.99345994
barkis,0,259946,0.8812362
dick,33,260127,0.9988207
peggotty,53,260147,0.9442053
dick,61,260213,0.99977726
crupp,0,260278,0.9702296
dick,22,260300,0.9995104
trotwood,45,260323,0.9351371
dick,17,260359,0.99951804
dick,26,260417,0.6340998
dick,8,260452,0.6439949
dick,2,260508,0.99842596
trotwood,25,260700,0.87436
dick,31,260706,0.9993647
dick,31,260706,0.99960226
peggotty,6,261229,0.9819848
dick,10,261233,0.998659
barkis,0,261675,0.839442
barkis,36,261873,0.8751879
dick,48,261885,0.9789711
emily,37,261948,0.958027
dora,3,262359,0.9918373
dora,16,262507,0.81408113
spenlow,23,262744,0.9957838
dora,42,262763,0.98962283
dora,42,262763,0.9824127
dora,42,262763,0.9918126
dora,42,262763,0.9779442
dora,30,262947,0.95813054
dora,30,262947,0.96252084
dora,8,263009,0.86224246
spenlow,34,263035,0.9979537
dora,8,263009,0.9808796
dora,38,263366,0.97700423
peggotty,10,263487,0.93648833
dora,24,263677,0.9785187
spenlow,29,263682,0.9992559
copper,42,263695,0.8282002
copperfield,19,263864,0.94773436
spenlow,25,263870,0.99807817
copperfield,23,263987,0.7730613
copperfield,67,264089,0.961026
spenlow,73,264095,0.998355
spenlow,10,264173,0.9992316
jorkins,47,264210,0.99074006
jorkins,47,264210,0.98165244
spenlow,10,264173,0.9977948
copperfield,102,264265,0.94790936
jorkins,47,264210,0.96943456
copperfield,6,264294,0.9600033
jorkins,2,264298,0.98180795
jorkins,2,264315,0.94406873
spenlow,148,264474,0.9991593
jorkins,159,264485,0.944824
copper,161,264487,0.77674806
jorkins,12,264520,0.9913861
copper,14,264522,0.93620473
dora,45,264553,0.9178473
jorkins,12,264520,0.9766614
jorkins,7,264587,0.9921846
jorkins,7,264587,0.9903779
copperfield,32,264612,0.99354875
jorkins,7,264587,0.9948244
jorkins,7,264587,0.9865393
spenlow,71,264651,0.99755335
jorkins,2,264655,0.9878559
spenlow,71,264724,0.99878865
jorkins,2,264655,0.98777914
spenlow,10,264758,0.9972009
jorkins,27,264775,0.9687519
spenlow,8,264785,0.9987977
copperfield,23,264800,0.99876314
jorkins,37,264814,0.99766535
jorkins,37,264814,0.99472684
copperfield,23,264800,0.998121
spenlow,8,264785,0.99752325
jorkins,37,264814,0.9938586
copperfield,23,264800,0.9927287
spenlow,14,265069,0.99943274
jorkins,42,265097,0.9155464
copperfield,52,265107,0.8567747
spenlow,14,265069,0.99882054
jorkins,42,265097,0.9822487
jorkins,16,265154,0.97755224
jorkins,3,265159,0.9826147
copperfield,2,265174,0.9801893
jorkins,12,265184,0.9924328
spenlow,30,265202,0.99769825
jorkins,12,265184,0.98552704
dora,31,265282,0.893928
agnes,69,265416,0.9651067
agnes,69,265416,0.95547193
agnes,69,265416,0.9588428
dora,178,265525,0.979817
dora,178,265525,0.9864146
agnes,69,265416,0.9508995
agnes,10,265653,0.9945891
agnes,0,265730,0.98833257
wickfield,40,265770,0.9923609
agnes,32,265815,0.9538567
trotwood,11,265847,0.9703762
papa,32,265868,0.790447
wickfield,51,265887,0.9980349
agnes,54,265890,0.9361975
agnes,54,265890,0.9498111
heep,17,265939,0.7669841
agnes,9,265953,0.9681791
agnes,9,265953,0.96642125
agnes,16,266031,0.8854324
agnes,38,266071,0.9602604
agnes,5,266128,0.979006
agnes,13,266195,0.95834047
uriah,27,266209,0.7874488
agnes,36,266250,0.9741673
papa,46,266260,0.82760066
uriah,53,266267,0.63982207
agnes,12,266432,0.97358024
cr,0,266471,0.98651254
crupp,0,266504,0.9408662
crupp,0,266539,0.9929183
peggotty,12,266583,0.96124655
dick,18,266589,0.9996124
agnes,36,266607,0.98406464
agnes,1,266628,0.98100543
trot,2,266775,0.9326852
agnes,4,266777,0.9580812
agnes,4,266777,0.95531267
agnes,11,266824,0.98516625
trot,15,266828,0.9352714
betsey,0,266897,0.9780198
betsey,12,266936,0.6526174
betsey,4,266945,0.84452546
betsey,4,266961,0.8504731
agnes,41,267014,0.8951952
betsey,73,267203,0.65732133
agnes,24,267244,0.9436414
trotwood,35,267255,0.9681914
agnes,24,267244,0.91708225
betsey,0,267304,0.9670061
agnes,16,267341,0.97600377
betsey,48,267440,0.82513934
agnes,2,267450,0.9126929
agnes,5,267674,0.907304
agnes,44,267777,0.98823047
crupp,0,267927,0.875768
cr,0,267954,0.925258
trotwood,16,267970,0.9608724
agnes,20,267974,0.88015395
agnes,20,267974,0.9224282
agnes,58,268077,0.98262274
agnes,58,268077,0.9799385
agnes,58,268077,0.98603815
strong,109,268128,0.99994266
agnes,23,268183,0.902667
agnes,11,268220,0.9803705
dora,24,268233,0.93147534
agnes,34,268314,0.9691852
agnes,1,268379,0.9885379
agnes,45,268514,0.9879672
peggotty,6,268599,0.8371548
peggotty,6,268599,0.7871619
agnes,52,268645,0.97737837
agnes,52,268645,0.958649
papa,83,268676,0.8977569
wickfield,21,268699,0.99892586
wickfield,6,268711,0.9984336
agnes,16,268732,0.981698
uriah,12,268881,0.9529781
wickfield,20,268889,0.99566895
agnes,8,268970,0.9886714
trotwood,20,268982,0.9922919
trotwood,20,268982,0.97952133
uriah,12,269032,0.87520605
agnes,0,269046,0.9631418
wickfield,36,269137,0.95516986
agnes,0,269210,0.99220467
agnes,0,269210,0.9924191
heep,24,269316,0.9855542
copperfield,65,269357,0.99508196
uriah,69,269361,0.99244165
copperfield,65,269357,0.9876587
copperfield,65,269357,0.98583454
uriah,69,269361,0.99269444
copperfield,65,269357,0.98858774
uriah,69,269361,0.98905873
wickfield,246,269538,0.99639463
copper,11,269554,0.94296086
agnes,46,269589,0.95421845
deuce,81,269624,0.93878174
trotwood,16,269659,0.99123025
uriah,20,269663,0.98482907
heep,43,269766,0.8950746
copperfield,18,269834,0.7116326
trotwood,22,269838,0.99467784
copper,18,269834,0.95439726
wickfield,35,269932,0.9173823
heep,37,269934,0.79827595
uriah,8,269952,0.96060914
wickfield,26,269970,0.9984614
trotwood,41,269985,0.83092475
uriah,5,270011,0.93213964
uriah,5,270011,0.9606747
copperfield,71,270077,0.98424304
uriah,5,270011,0.90657073
wickfield,88,270094,0.9985725
trotwood,106,270112,0.95979184
agnes,30,270183,0.9712503
trotwood,41,270194,0.9735503
uriah,51,270204,0.9147223
uriah,51,270204,0.9725065
agnes,1,270258,0.98161113
copperfield,14,270271,0.96826196
wickfield,2,270323,0.99880713
agnes,6,270327,0.9838139
agnes,12,270396,0.983071
agnes,12,270423,0.9619864
peggotty,11,270454,0.9167352
agnes,3,270490,0.97732884
agnes,13,270550,0.99254096
dora,7,270716,0.98424697
agnes,57,270766,0.9725
dora,0,271090,0.5376634
dora,6,271261,0.97277695
jip,15,271270,0.89198816
steer,0,271384,0.50562847
copperfield,49,271828,0.82343113
copperfield,2,271855,0.5858636
annie,15,271900,0.95983815
copperfield,31,272159,0.7238283
strong,23,272348,0.9993587
strong,0,273035,0.99230754
strong,0,273102,0.99348575
jack,40,273235,0.98894686
copper,48,273243,0.93087643
annie,18,273297,0.99198544
jack,29,273308,0.9980715
maldon,91,273370,0.99984586
maldon,91,273370,0.99956703
annie,46,273599,0.9837938
maldon,37,273590,0.9997877
annie,26,273694,0.7384838
agnes,24,273746,0.9921773
agnes,24,273954,0.96213347
agnes,10,273996,0.9923374
agnes,10,273996,0.99270636
dora,36,274211,0.7922779
dora,10,274223,0.9596461
mills,20,274233,0.8860832
mills,20,274233,0.8554837
bear,12,274289,0.5702571
traddles,20,274341,0.7341611
dick,2,274360,0.9998698
dick,4,274390,0.9976025
charles,30,274471,0.9899552
tr,6,274543,0.90388113
tr,6,274543,0.7693032
dick,11,274615,0.9991731
dick,2,274622,0.99980026
tr,0,274678,0.7081579
tr,0,274719,0.5328674
traddles,0,274803,0.9216871
tr,0,274803,0.8212469
tr,0,274803,0.9323162
tr,0,274803,0.8810601
copperfield,185,274988,0.7622404
dick,9,275019,0.99981815
dick,9,275019,0.9997222
traddles,0,275082,0.71224374
copper,5,275112,0.7144877
tr,4,275131,0.9081835
dick,35,275162,0.99747616
trotwood,44,275171,0.88814855
dick,2,275181,0.9999082
dick,2,275181,0.9998865
dick,19,275220,0.9999757
dick,19,275220,0.9998934
dick,19,275220,0.9999602
copperfield,8,275291,0.62017846
traddles,0,275313,0.88399607
dick,12,275325,0.9998652
dick,5,275415,0.99970526
trotwood,65,275725,0.9673428
dick,71,275731,0.99946135
traddles,9,275778,0.95887804
traddles,9,275778,0.91702
micawber,41,275810,0.9809844
micawber,41,275810,0.96114975
copper,19,275865,0.98374605
micawber,0,275952,0.8494196
micawber,0,276026,0.91128683
micawber,56,276121,0.9638946
micawber,35,276187,0.96101475
mortimer,40,276192,0.9845541
micawber,40,276249,0.95769864
micawber,15,276294,0.7990834
